ip,method,url,status,size
192.168.1.50,POST,/login,200,1350
192.168.1.202,POST,/cart,500,4773
192.168.1.7,PUT,/products,200,1010
192.168.1.18,PUT,/home,500,974
192.168.1.180,POST,/home,404,4688
192.168.1.216,GET,/products,404,3387
192.168.1.190,PUT,/products,200,1981
192.168.1.3,PUT,/home,200,3312
192.168.1.141,GET,/home,200,2092
192.168.1.42,GET,/cart,200,4577
192.168.1.192,GET,/products,200,2062
192.168.1.2,PUT,/home,500,1079
192.168.1.136,GET,/products,500,2227
192.168.1.69,GET,/products,500,2393
192.168.1.162,GET,/login,200,2864
192.168.1.58,GET,/login,500,1307
192.168.1.218,PUT,/login,404,628
192.168.1.160,GET,/home,200,3603
192.168.1.110,GET,/login,404,2504
192.168.1.96,POST,/cart,200,1806
192.168.1.94,GET,/cart,200,863
192.168.1.22,POST,/products,500,3928
192.168.1.252,POST,/login,200,3024
192.168.1.166,GET,/products,500,2213
192.168.1.57,PUT,/cart,200,4957
192.168.1.194,PUT,/login,200,3756
192.168.1.98,GET,/login,404,720
192.168.1.161,PUT,/home,500,2509
192.168.1.172,PUT,/login,500,1090
192.168.1.229,PUT,/cart,500,1302
192.168.1.207,GET,/cart,200,2313
192.168.1.158,GET,/cart,404,1202
192.168.1.202,GET,/products,200,4741
192.168.1.51,PUT,/cart,200,3084
192.168.1.233,PUT,/home,200,667
192.168.1.22,GET,/login,200,1675
192.168.1.127,PUT,/login,500,1399
192.168.1.50,PUT,/products,500,2292
192.168.1.1,POST,/cart,200,4596
192.168.1.110,PUT,/cart,200,1935
192.168.1.19,POST,/products,200,4121
192.168.1.184,PUT,/login,404,2301
192.168.1.26,POST,/cart,200,3854
192.168.1.88,POST,/home,200,1479
192.168.1.246,POST,/cart,500,4326
192.168.1.141,PUT,/login,404,1528
192.168.1.205,POST,/login,200,2422
192.168.1.71,GET,/products,200,3852
192.168.1.183,PUT,/cart,404,802
192.168.1.125,GET,/cart,404,1532
192.168.1.139,PUT,/cart,500,4718
192.168.1.194,PUT,/home,404,2508
192.168.1.10,GET,/home,200,2043
192.168.1.84,GET,/login,200,3153
192.168.1.10,POST,/home,200,4132
192.168.1.202,GET,/cart,200,1837
192.168.1.154,POST,/home,200,2577
192.168.1.230,POST,/login,200,3459
192.168.1.73,POST,/login,404,929
192.168.1.80,PUT,/cart,200,3095
192.168.1.212,POST,/products,200,4170
192.168.1.120,POST,/login,200,3363
192.168.1.22,PUT,/home,404,843
192.168.1.68,PUT,/login,500,1331
192.168.1.18,POST,/login,200,3410
192.168.1.2,POST,/products,200,3878
192.168.1.101,PUT,/home,404,1159
192.168.1.168,POST,/products,200,4172
192.168.1.55,GET,/home,200,3049
192.168.1.147,GET,/login,200,3284
192.168.1.183,PUT,/home,404,2511
192.168.1.26,POST,/login,200,4785
192.168.1.47,POST,/login,500,4567
192.168.1.35,PUT,/products,404,933
192.168.1.47,GET,/products,500,3018
192.168.1.189,PUT,/home,200,717
192.168.1.62,POST,/home,200,1648
192.168.1.100,POST,/cart,200,1612
192.168.1.223,PUT,/login,200,1573
192.168.1.73,GET,/products,200,4403
192.168.1.59,POST,/products,500,3359
192.168.1.135,GET,/products,404,3884
192.168.1.150,PUT,/login,200,224
192.168.1.138,GET,/cart,200,3849
192.168.1.86,POST,/home,500,2317
192.168.1.40,GET,/cart,200,478
192.168.1.233,POST,/home,404,3455
192.168.1.76,PUT,/products,500,322
192.168.1.174,PUT,/cart,500,1154
192.168.1.76,PUT,/login,404,2970
192.168.1.180,POST,/login,500,2555
192.168.1.46,PUT,/home,200,4777
192.168.1.182,POST,/cart,404,1610
192.168.1.38,POST,/login,200,952
192.168.1.21,PUT,/login,200,2990
192.168.1.96,PUT,/cart,200,2041
192.168.1.240,GET,/products,404,3541
192.168.1.229,POST,/products,200,4865
192.168.1.24,GET,/home,200,3887
192.168.1.116,POST,/cart,200,372
192.168.1.88,PUT,/home,200,3411
192.168.1.150,GET,/login,500,4124
192.168.1.216,POST,/products,404,4040
192.168.1.236,GET,/products,200,3890
192.168.1.23,POST,/home,404,2131
192.168.1.248,PUT,/login,500,3178
192.168.1.181,POST,/cart,200,4965
192.168.1.186,POST,/products,500,2946
192.168.1.210,GET,/products,200,4150
192.168.1.42,PUT,/home,200,4478
192.168.1.237,GET,/login,404,2702
192.168.1.105,GET,/login,500,4621
192.168.1.47,PUT,/products,200,1734
192.168.1.65,PUT,/login,404,3842
192.168.1.164,PUT,/cart,404,606
192.168.1.114,GET,/products,500,1836
192.168.1.92,POST,/products,200,675
192.168.1.95,PUT,/home,200,3027
192.168.1.83,PUT,/login,200,1194
192.168.1.209,PUT,/login,200,1090
192.168.1.242,POST,/home,404,1808
192.168.1.159,POST,/home,404,1152
192.168.1.7,POST,/cart,200,336
192.168.1.56,PUT,/home,500,3535
192.168.1.178,POST,/login,200,1893
192.168.1.45,POST,/login,200,2661
192.168.1.55,PUT,/cart,404,4330
192.168.1.12,GET,/login,200,589
192.168.1.44,POST,/home,404,4706
192.168.1.218,PUT,/products,500,1069
192.168.1.98,PUT,/products,404,203
192.168.1.233,PUT,/cart,200,3106
192.168.1.77,POST,/login,200,4375
192.168.1.23,POST,/home,200,352
192.168.1.78,PUT,/cart,200,1670
192.168.1.218,PUT,/products,500,2440
192.168.1.22,PUT,/cart,200,3408
192.168.1.14,PUT,/login,500,3264
192.168.1.250,PUT,/home,500,1860
192.168.1.214,PUT,/products,404,3790
192.168.1.41,PUT,/login,500,4692
192.168.1.187,PUT,/cart,404,3439
192.168.1.205,POST,/login,500,2796
192.168.1.247,GET,/home,404,4296
192.168.1.128,POST,/products,500,2567
192.168.1.236,GET,/home,500,2008
192.168.1.204,POST,/home,200,3926
192.168.1.51,PUT,/cart,500,4079
192.168.1.56,GET,/products,500,3362
192.168.1.159,POST,/products,200,821
192.168.1.197,GET,/products,404,891
192.168.1.173,GET,/home,200,3109
192.168.1.122,GET,/home,200,4077
192.168.1.139,GET,/login,200,4609
192.168.1.54,PUT,/products,200,1625
192.168.1.171,GET,/products,500,1833
192.168.1.83,POST,/login,200,844
192.168.1.146,GET,/home,200,826
192.168.1.163,POST,/home,200,2215
192.168.1.235,POST,/products,200,1268
192.168.1.174,POST,/home,200,731
192.168.1.138,POST,/cart,500,1930
192.168.1.206,GET,/products,200,3358
192.168.1.218,GET,/home,200,1358
192.168.1.150,POST,/cart,200,4501
192.168.1.194,POST,/cart,200,2007
192.168.1.195,GET,/home,500,4875
192.168.1.90,POST,/products,200,3211
192.168.1.183,PUT,/login,500,4932
192.168.1.74,POST,/home,200,268
192.168.1.213,GET,/products,200,3036
192.168.1.15,POST,/products,200,2045
192.168.1.175,POST,/login,500,1381
192.168.1.152,POST,/products,404,3881
192.168.1.86,POST,/products,500,2137
192.168.1.73,PUT,/login,500,4119
192.168.1.202,PUT,/login,200,2167
192.168.1.181,GET,/home,200,4329
192.168.1.11,PUT,/cart,200,820
192.168.1.56,PUT,/products,200,3606
192.168.1.150,GET,/login,500,1421
192.168.1.74,PUT,/products,200,3985
192.168.1.131,POST,/products,404,3658
192.168.1.118,GET,/products,200,3748
192.168.1.80,POST,/home,404,1145
192.168.1.28,POST,/home,500,2848
192.168.1.50,POST,/login,500,460
192.168.1.233,POST,/cart,500,773
192.168.1.195,PUT,/cart,404,3882
192.168.1.157,PUT,/products,500,4591
192.168.1.250,PUT,/products,404,1655
192.168.1.139,POST,/products,500,1522
192.168.1.159,POST,/home,404,4091
192.168.1.244,POST,/cart,200,3407
192.168.1.210,PUT,/login,200,4560
192.168.1.192,POST,/home,404,3671
192.168.1.7,POST,/home,200,400
192.168.1.142,POST,/home,500,1922
192.168.1.142,GET,/login,200,2126
192.168.1.94,POST,/login,200,1081
192.168.1.205,GET,/products,200,2176
192.168.1.150,GET,/home,200,3548
192.168.1.67,PUT,/home,200,1158
192.168.1.236,GET,/home,200,2020
192.168.1.193,POST,/login,200,1595
192.168.1.27,POST,/cart,200,2890
192.168.1.24,GET,/products,200,215
192.168.1.149,GET,/home,200,2491
192.168.1.229,POST,/cart,200,506
192.168.1.138,GET,/cart,404,4020
192.168.1.10,GET,/products,200,2605
192.168.1.39,POST,/login,200,1118
192.168.1.134,GET,/home,404,3520
192.168.1.153,PUT,/cart,200,2606
192.168.1.202,GET,/home,200,3016
192.168.1.119,PUT,/home,200,2830
192.168.1.220,GET,/home,500,3940
192.168.1.42,POST,/home,200,3598
192.168.1.163,POST,/products,404,1109
192.168.1.231,POST,/home,200,1668
192.168.1.183,PUT,/products,200,4487
192.168.1.137,GET,/cart,200,4373
192.168.1.11,POST,/products,200,4432
192.168.1.198,POST,/cart,200,2172
192.168.1.136,GET,/cart,500,271
192.168.1.41,GET,/products,200,217
192.168.1.145,GET,/home,200,3489
192.168.1.174,GET,/cart,200,2057
192.168.1.179,GET,/cart,200,1972
192.168.1.41,GET,/home,500,1913
192.168.1.218,PUT,/products,404,2686
192.168.1.84,POST,/cart,404,3840
192.168.1.17,GET,/login,404,4820
192.168.1.203,POST,/login,500,649
192.168.1.89,PUT,/products,500,2901
192.168.1.90,POST,/home,200,3841
192.168.1.66,PUT,/login,404,3764
192.168.1.209,GET,/home,200,1926
192.168.1.168,PUT,/home,500,1560
192.168.1.93,GET,/login,200,946
192.168.1.34,GET,/products,200,910
192.168.1.57,PUT,/home,200,1187
192.168.1.111,GET,/login,500,1900
192.168.1.119,POST,/cart,200,1541
192.168.1.178,POST,/login,404,4469
192.168.1.13,POST,/products,500,3764
192.168.1.249,POST,/home,404,1644
192.168.1.15,PUT,/home,404,3101
192.168.1.86,GET,/login,200,887
192.168.1.227,GET,/products,404,1861
192.168.1.134,GET,/home,200,4442
192.168.1.161,GET,/login,200,1727
192.168.1.85,PUT,/home,200,2880
192.168.1.234,GET,/login,500,710
192.168.1.83,GET,/home,200,3641
192.168.1.106,PUT,/products,200,3720
192.168.1.200,POST,/cart,200,3982
192.168.1.234,GET,/products,200,3459
192.168.1.243,GET,/cart,200,4488
192.168.1.213,POST,/login,200,4374
192.168.1.194,PUT,/home,200,4171
192.168.1.227,PUT,/home,200,2061
192.168.1.190,PUT,/login,200,3729
192.168.1.159,POST,/cart,500,2106
192.168.1.50,GET,/home,404,1797
192.168.1.64,POST,/home,404,3380
192.168.1.161,PUT,/cart,500,2187
192.168.1.131,POST,/cart,200,2605
192.168.1.223,GET,/login,200,1670
192.168.1.57,POST,/home,404,3072
192.168.1.46,GET,/products,500,212
192.168.1.85,PUT,/login,200,4671
192.168.1.241,GET,/cart,200,3173
192.168.1.195,GET,/products,200,453
192.168.1.78,PUT,/login,200,2229
192.168.1.226,PUT,/products,500,3779
192.168.1.72,GET,/products,200,3676
192.168.1.148,PUT,/cart,200,3727
192.168.1.241,GET,/cart,404,4778
192.168.1.83,GET,/cart,500,1178
192.168.1.193,POST,/cart,500,4044
192.168.1.194,PUT,/products,200,4864
192.168.1.214,POST,/products,200,1127
192.168.1.47,PUT,/home,500,3397
192.168.1.222,POST,/login,200,3993
192.168.1.131,POST,/products,500,1997
192.168.1.46,POST,/products,200,2665
192.168.1.90,GET,/login,500,1622
192.168.1.137,POST,/login,500,4278
192.168.1.218,GET,/products,200,4102
192.168.1.161,GET,/home,404,497
192.168.1.159,PUT,/login,200,2886
192.168.1.247,PUT,/home,500,220
192.168.1.239,GET,/products,200,641
192.168.1.154,PUT,/products,404,1671
192.168.1.116,GET,/home,200,3175
192.168.1.102,PUT,/cart,200,228
192.168.1.158,GET,/home,200,4405
192.168.1.218,POST,/login,404,1842
192.168.1.135,GET,/login,404,3792
192.168.1.32,GET,/products,200,3395
192.168.1.209,GET,/products,200,379
192.168.1.147,GET,/login,500,2312
192.168.1.199,GET,/cart,200,2255
192.168.1.22,POST,/login,500,4963
192.168.1.47,GET,/cart,500,4553
192.168.1.63,PUT,/cart,200,4267
192.168.1.209,PUT,/home,404,4455
192.168.1.126,GET,/products,200,4905
192.168.1.110,GET,/products,200,4394
192.168.1.34,PUT,/cart,200,568
192.168.1.197,PUT,/cart,200,3516
192.168.1.35,GET,/home,200,1226
192.168.1.2,GET,/cart,200,2668
192.168.1.241,PUT,/home,200,542
192.168.1.25,POST,/home,200,3236
192.168.1.61,PUT,/login,200,3540
192.168.1.178,PUT,/cart,200,2572
192.168.1.170,POST,/cart,500,3500
192.168.1.220,PUT,/products,200,647
192.168.1.130,POST,/home,200,1101
192.168.1.90,PUT,/cart,404,3928
192.168.1.92,POST,/login,200,3528
192.168.1.238,GET,/cart,200,1094
192.168.1.178,GET,/cart,200,2824
192.168.1.205,PUT,/products,404,621
192.168.1.253,PUT,/home,200,3703
192.168.1.128,PUT,/cart,500,3914
192.168.1.198,GET,/products,200,3616
192.168.1.244,PUT,/products,200,459
192.168.1.68,POST,/products,500,524
192.168.1.73,GET,/home,500,1957
192.168.1.196,PUT,/cart,500,600
192.168.1.174,GET,/home,500,2213
192.168.1.205,POST,/cart,404,1441
192.168.1.169,GET,/products,404,2409
192.168.1.5,PUT,/login,404,2814
192.168.1.135,POST,/login,200,1649
192.168.1.76,GET,/cart,200,2208
192.168.1.218,POST,/products,500,1134
192.168.1.234,GET,/home,200,4419
192.168.1.99,GET,/products,200,2729
192.168.1.105,POST,/home,200,3533
192.168.1.187,GET,/products,404,1230
192.168.1.72,GET,/login,200,1827
192.168.1.168,PUT,/products,200,1274
192.168.1.118,PUT,/home,200,2950
192.168.1.136,GET,/cart,404,4678
192.168.1.104,POST,/products,500,314
192.168.1.156,GET,/home,500,1320
192.168.1.194,POST,/cart,200,1886
192.168.1.240,POST,/home,404,3670
192.168.1.167,POST,/cart,404,3555
192.168.1.118,GET,/home,404,2153
192.168.1.39,PUT,/login,404,3330
192.168.1.58,GET,/products,200,3692
192.168.1.150,PUT,/products,200,610
192.168.1.206,GET,/products,200,3934
192.168.1.60,POST,/cart,404,2466
192.168.1.150,PUT,/products,404,2033
192.168.1.123,GET,/products,200,1466
192.168.1.149,GET,/cart,200,4497
192.168.1.178,GET,/products,200,4133
192.168.1.86,POST,/cart,404,1918
192.168.1.151,GET,/products,500,3944
192.168.1.215,POST,/cart,404,3184
192.168.1.238,PUT,/login,404,804
192.168.1.244,PUT,/home,500,3988
192.168.1.65,GET,/products,200,4373
192.168.1.94,POST,/home,200,1461
192.168.1.240,POST,/login,500,4371
192.168.1.67,GET,/home,404,2214
192.168.1.105,GET,/home,200,4358
192.168.1.69,GET,/home,200,4623
192.168.1.91,POST,/home,404,4802
192.168.1.86,POST,/cart,500,4982
192.168.1.176,POST,/products,200,1299
192.168.1.53,PUT,/products,500,4642
192.168.1.213,POST,/cart,200,4404
192.168.1.203,PUT,/products,200,2723
192.168.1.234,PUT,/cart,200,1343
192.168.1.251,POST,/products,200,2638
192.168.1.30,POST,/cart,200,3191
192.168.1.210,GET,/products,500,2959
192.168.1.133,POST,/products,200,4772
192.168.1.74,PUT,/home,200,1667
192.168.1.78,PUT,/cart,200,812
192.168.1.138,POST,/login,200,4600
192.168.1.1,PUT,/login,500,3401
192.168.1.218,PUT,/cart,404,569
192.168.1.153,GET,/login,200,1983
192.168.1.189,GET,/cart,200,1832
192.168.1.119,GET,/home,200,4836
192.168.1.105,GET,/login,200,2158
192.168.1.110,PUT,/login,404,3708
192.168.1.216,POST,/home,500,3601
192.168.1.229,PUT,/login,500,3766
192.168.1.2,POST,/home,200,2240
192.168.1.109,PUT,/products,200,4700
192.168.1.149,GET,/home,404,314
192.168.1.86,GET,/home,500,4352
192.168.1.188,PUT,/cart,200,3078
192.168.1.139,POST,/products,200,366
192.168.1.17,PUT,/home,200,4315
192.168.1.96,PUT,/cart,404,2778
192.168.1.137,PUT,/home,200,4022
192.168.1.37,PUT,/login,200,4943
192.168.1.36,PUT,/login,200,3988
192.168.1.173,GET,/login,200,2893
192.168.1.100,POST,/login,200,3058
192.168.1.226,GET,/cart,200,701
192.168.1.190,GET,/home,200,661
192.168.1.41,GET,/login,500,4816
192.168.1.48,POST,/login,200,3511
192.168.1.87,GET,/home,500,4052
192.168.1.1,GET,/login,200,1249
192.168.1.241,PUT,/login,404,473
192.168.1.165,GET,/products,200,1010
192.168.1.207,GET,/cart,200,2910
192.168.1.180,PUT,/products,200,2360
192.168.1.17,GET,/login,500,322
192.168.1.48,GET,/home,404,4880
192.168.1.131,GET,/cart,200,864
192.168.1.53,GET,/home,500,2329
192.168.1.100,GET,/home,404,1504
192.168.1.235,POST,/cart,500,1630
192.168.1.121,PUT,/cart,200,4167
192.168.1.110,POST,/home,200,2817
192.168.1.26,GET,/home,200,3524
192.168.1.166,PUT,/home,200,4375
192.168.1.48,POST,/login,200,2396
192.168.1.174,GET,/products,500,3191
192.168.1.126,GET,/home,500,4744
192.168.1.132,POST,/cart,200,2663
192.168.1.186,GET,/login,200,1320
192.168.1.240,GET,/home,404,1547
192.168.1.248,PUT,/cart,404,3771
192.168.1.83,PUT,/home,500,1050
192.168.1.9,PUT,/cart,404,2420
192.168.1.29,POST,/cart,500,1601
192.168.1.235,GET,/products,200,4900
192.168.1.179,GET,/cart,404,943
192.168.1.9,POST,/home,500,1042
192.168.1.119,POST,/cart,404,3783
192.168.1.137,GET,/cart,200,4968
192.168.1.241,PUT,/home,404,2336
192.168.1.22,POST,/login,500,1695
192.168.1.59,POST,/home,200,1854
192.168.1.185,GET,/cart,200,3583
192.168.1.96,GET,/login,500,4049
192.168.1.240,POST,/cart,500,1417
192.168.1.252,PUT,/products,200,3461
192.168.1.247,POST,/products,200,2307
192.168.1.182,PUT,/home,200,3434
192.168.1.251,POST,/home,200,1315
192.168.1.127,GET,/login,404,2314
192.168.1.148,PUT,/login,200,2992
192.168.1.96,PUT,/cart,200,538
192.168.1.129,PUT,/login,200,456
192.168.1.61,GET,/login,200,2794
192.168.1.53,POST,/products,200,3651
192.168.1.1,GET,/home,200,2020
192.168.1.61,POST,/products,200,3087
192.168.1.102,POST,/login,200,1561
192.168.1.19,GET,/home,404,3894
192.168.1.51,POST,/products,200,1625
192.168.1.144,POST,/products,200,2528
192.168.1.243,PUT,/login,404,2094
192.168.1.72,GET,/products,200,3855
192.168.1.125,GET,/cart,200,1446
192.168.1.185,GET,/login,404,3928
192.168.1.51,PUT,/home,404,2236
192.168.1.127,PUT,/login,404,3157
192.168.1.179,PUT,/products,200,779
192.168.1.151,POST,/cart,200,2528
192.168.1.225,POST,/home,200,647
192.168.1.231,GET,/products,500,3511
192.168.1.250,POST,/login,200,3495
192.168.1.173,GET,/login,200,4337
192.168.1.159,PUT,/home,200,2565
192.168.1.161,PUT,/login,200,1959
192.168.1.111,POST,/login,200,3459
192.168.1.160,PUT,/login,200,3700
192.168.1.24,PUT,/cart,404,922
192.168.1.43,PUT,/home,500,1609
192.168.1.157,POST,/login,200,4585
192.168.1.173,POST,/cart,200,676
192.168.1.82,POST,/cart,500,3716
192.168.1.129,GET,/cart,404,1582
192.168.1.173,POST,/cart,500,3879
192.168.1.63,GET,/cart,404,587
192.168.1.160,POST,/cart,200,4743
192.168.1.134,PUT,/products,200,3001
192.168.1.145,POST,/login,500,3373
192.168.1.117,POST,/cart,404,2948
192.168.1.218,GET,/products,200,439
192.168.1.34,GET,/home,200,2759
192.168.1.126,GET,/home,404,1298
192.168.1.252,PUT,/login,404,2204
192.168.1.93,GET,/cart,500,2815
192.168.1.15,PUT,/products,200,1563
192.168.1.60,POST,/home,200,4886
192.168.1.193,GET,/products,200,2618
192.168.1.11,GET,/home,200,4205
192.168.1.147,GET,/home,200,4355
192.168.1.26,PUT,/login,200,3565
192.168.1.135,POST,/products,200,3008
192.168.1.4,PUT,/cart,404,3973
192.168.1.83,GET,/home,200,2346
192.168.1.137,GET,/products,200,1490
192.168.1.230,PUT,/home,500,1003
192.168.1.36,POST,/cart,500,4541
192.168.1.53,PUT,/home,404,2314
192.168.1.40,GET,/products,404,226
192.168.1.242,GET,/login,200,4439
192.168.1.205,POST,/products,500,4078
192.168.1.103,PUT,/products,404,3458
192.168.1.193,GET,/home,200,2496
192.168.1.16,PUT,/cart,200,4637
192.168.1.244,PUT,/login,200,4143
192.168.1.92,GET,/products,500,1857
192.168.1.116,GET,/home,404,2532
192.168.1.151,GET,/cart,200,1454
192.168.1.244,POST,/products,404,4180
192.168.1.228,GET,/products,500,3116
192.168.1.171,PUT,/home,200,2243
192.168.1.86,GET,/products,500,889
192.168.1.158,GET,/cart,200,546
192.168.1.123,GET,/login,200,627
192.168.1.201,GET,/home,200,1944
192.168.1.143,GET,/home,200,969
192.168.1.149,GET,/products,200,3763
192.168.1.6,GET,/home,200,2906
192.168.1.153,POST,/home,200,3321
192.168.1.45,POST,/products,404,345
192.168.1.91,PUT,/login,200,1518
192.168.1.145,PUT,/products,404,220
192.168.1.126,GET,/login,200,240
192.168.1.212,PUT,/cart,200,4167
192.168.1.66,PUT,/login,500,2267
192.168.1.240,POST,/home,404,3122
192.168.1.180,GET,/products,200,1184
192.168.1.144,PUT,/cart,200,2671
192.168.1.84,GET,/home,500,224
192.168.1.192,GET,/products,500,4429
192.168.1.18,GET,/home,404,3159
192.168.1.29,POST,/login,404,3891
192.168.1.126,GET,/login,200,4112
192.168.1.41,GET,/login,200,4483
192.168.1.133,GET,/home,404,3828
192.168.1.36,GET,/products,200,900
192.168.1.209,POST,/cart,200,4892
192.168.1.224,GET,/products,500,3232
192.168.1.69,GET,/login,200,2889
192.168.1.206,POST,/login,500,3393
192.168.1.199,GET,/home,500,2593
192.168.1.39,GET,/login,200,3564
192.168.1.136,GET,/cart,500,1859
192.168.1.184,POST,/cart,200,3338
192.168.1.66,GET,/cart,200,1663
192.168.1.197,GET,/login,404,1961
192.168.1.162,POST,/login,200,1778
192.168.1.184,POST,/products,200,2069
192.168.1.100,GET,/products,404,1288
192.168.1.152,PUT,/home,200,495
192.168.1.215,POST,/products,200,330
192.168.1.77,POST,/cart,404,2814
192.168.1.4,GET,/login,200,1607
192.168.1.110,PUT,/products,200,4997
192.168.1.36,PUT,/products,200,3280
192.168.1.36,POST,/products,200,3576
192.168.1.7,GET,/login,200,277
192.168.1.247,POST,/cart,500,2583
192.168.1.210,PUT,/cart,200,228
192.168.1.134,POST,/cart,404,3611
192.168.1.213,PUT,/login,200,534
192.168.1.132,PUT,/login,200,3827
192.168.1.203,POST,/cart,200,260
192.168.1.37,GET,/login,200,3921
192.168.1.128,GET,/cart,200,3507
192.168.1.202,PUT,/home,500,4321
192.168.1.101,GET,/home,404,3450
192.168.1.122,POST,/login,200,4119
192.168.1.89,POST,/products,200,3792
192.168.1.27,PUT,/cart,500,3599
192.168.1.65,POST,/products,200,1145
192.168.1.63,PUT,/cart,404,2521
192.168.1.133,POST,/products,404,480
192.168.1.204,PUT,/home,200,470
192.168.1.189,POST,/login,404,1256
192.168.1.80,PUT,/login,404,4489
192.168.1.243,GET,/login,200,2918
192.168.1.74,GET,/products,200,3258
192.168.1.109,POST,/login,404,3270
192.168.1.175,GET,/login,404,1988
192.168.1.245,PUT,/login,500,792
192.168.1.104,POST,/home,200,1737
192.168.1.129,POST,/products,404,2180
192.168.1.233,GET,/home,404,3408
192.168.1.158,PUT,/home,200,1138
192.168.1.130,PUT,/home,500,2766
192.168.1.153,POST,/cart,500,4852
192.168.1.243,POST,/products,404,1173
192.168.1.6,POST,/products,500,4793
192.168.1.12,GET,/home,200,249
192.168.1.167,PUT,/login,200,4533
192.168.1.8,GET,/login,200,3592
192.168.1.66,PUT,/cart,404,3034
192.168.1.80,POST,/cart,404,4899
192.168.1.143,POST,/products,200,1593
192.168.1.25,GET,/home,200,4062
192.168.1.226,GET,/products,500,2792
192.168.1.61,POST,/login,404,2807
192.168.1.145,GET,/home,200,1869
192.168.1.226,POST,/login,500,4276
192.168.1.130,PUT,/home,500,4703
192.168.1.134,GET,/home,500,223
192.168.1.101,PUT,/cart,200,673
192.168.1.198,GET,/products,404,3535
192.168.1.66,GET,/login,200,4480
192.168.1.182,GET,/login,200,1085
192.168.1.18,POST,/home,500,4178
192.168.1.201,POST,/home,200,4966
192.168.1.192,PUT,/home,404,3369
192.168.1.18,GET,/products,404,3722
192.168.1.46,POST,/login,404,4884
192.168.1.228,PUT,/home,500,3106
192.168.1.181,GET,/login,500,2311
192.168.1.47,GET,/cart,200,2712
192.168.1.45,PUT,/home,200,4687
192.168.1.221,PUT,/cart,500,1641
192.168.1.7,POST,/home,200,3758
192.168.1.145,POST,/login,200,1225
192.168.1.202,POST,/home,200,2162
192.168.1.70,PUT,/home,200,4298
192.168.1.131,POST,/home,404,2483
192.168.1.211,GET,/login,404,3076
192.168.1.105,GET,/home,200,315
192.168.1.243,GET,/products,200,1962
192.168.1.147,GET,/login,500,427
192.168.1.215,POST,/home,200,1260
192.168.1.39,PUT,/home,200,856
192.168.1.134,PUT,/cart,404,4562
192.168.1.148,PUT,/products,200,4133
192.168.1.23,GET,/home,200,3789
192.168.1.25,GET,/products,200,4462
192.168.1.164,GET,/products,200,3031
192.168.1.175,POST,/login,200,1147
192.168.1.230,POST,/cart,404,2828
192.168.1.119,GET,/home,500,1630
192.168.1.98,POST,/products,200,1956
192.168.1.93,PUT,/products,404,4390
192.168.1.234,GET,/products,200,4729
192.168.1.150,GET,/products,200,4589
192.168.1.170,PUT,/cart,200,442
192.168.1.126,PUT,/products,500,1111
192.168.1.90,PUT,/cart,500,2486
192.168.1.11,PUT,/cart,200,3351
192.168.1.148,PUT,/products,500,628
192.168.1.9,PUT,/login,200,2117
192.168.1.55,GET,/cart,200,3544
192.168.1.120,POST,/home,200,2105
192.168.1.143,POST,/login,404,1461
192.168.1.169,PUT,/login,200,3921
192.168.1.137,GET,/login,200,3211
192.168.1.154,PUT,/home,404,2309
192.168.1.69,PUT,/login,404,1348
192.168.1.54,POST,/home,404,1174
192.168.1.161,PUT,/cart,404,2979
192.168.1.18,PUT,/login,200,4519
192.168.1.248,GET,/products,404,3098
192.168.1.120,PUT,/login,500,4439
192.168.1.31,PUT,/cart,200,3652
192.168.1.10,GET,/home,500,3131
192.168.1.76,PUT,/products,200,3045
192.168.1.175,GET,/products,200,4359
192.168.1.161,GET,/products,404,2756
192.168.1.160,POST,/home,200,2480
192.168.1.210,GET,/cart,200,1106
192.168.1.242,GET,/cart,200,2956
192.168.1.13,POST,/login,200,3653
192.168.1.107,POST,/products,200,3989
192.168.1.70,PUT,/home,200,369
192.168.1.3,GET,/home,200,1000
192.168.1.233,PUT,/home,200,3508
192.168.1.139,POST,/cart,200,2161
192.168.1.151,PUT,/cart,200,2807
192.168.1.102,PUT,/cart,200,223
192.168.1.248,POST,/home,200,831
192.168.1.226,POST,/cart,200,1225
192.168.1.190,POST,/home,200,2762
192.168.1.141,GET,/cart,200,4550
192.168.1.210,GET,/cart,200,3092
192.168.1.164,PUT,/products,200,2298
192.168.1.203,GET,/products,200,4520
192.168.1.4,GET,/home,200,3473
192.168.1.84,PUT,/login,200,3740
192.168.1.92,GET,/products,500,1017
192.168.1.149,POST,/login,500,1105
192.168.1.75,POST,/home,200,4416
192.168.1.237,POST,/products,200,4965
192.168.1.218,GET,/products,404,4522
192.168.1.222,POST,/cart,200,765
192.168.1.99,GET,/login,500,1092
192.168.1.111,PUT,/products,500,4084
192.168.1.113,POST,/login,404,1710
192.168.1.212,PUT,/login,500,765
192.168.1.173,POST,/login,200,1857
192.168.1.7,POST,/cart,200,2377
192.168.1.246,GET,/home,200,1072
192.168.1.138,PUT,/cart,200,3468
192.168.1.27,GET,/login,500,1654
192.168.1.104,POST,/cart,200,4711
192.168.1.97,PUT,/products,200,1102
192.168.1.36,POST,/home,404,2032
192.168.1.226,PUT,/cart,500,267
192.168.1.111,POST,/home,500,2620
192.168.1.155,POST,/login,200,3242
192.168.1.22,GET,/products,200,2453
192.168.1.181,PUT,/login,200,2205
192.168.1.11,PUT,/cart,200,2293
